custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Predicted_Target
36.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,6.0,2.0,1.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,0.0
38.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,1.0
38.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,7.0,2.0,2.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,0.0
39.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,-2.9,92.963,-40.8,1.215,5076.2,0.0
51.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.0
38.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,4.0,2.0,1.0,1.1,93.994,-36.4,4.858,5191.0,0.0
37.0,1.0,1.0,6.0,1.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.0
46.0,6.0,1.0,6.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.0
38.0,7.0,0.0,3.0,0.0,2.0,0.0,1.0,4.0,0.0,2.0,1.0,1.4,94.465,-41.8,4.947,5228.1,0.0
37.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,6.0,4.0,1.0,1.0,1.1,93.994,-36.4,4.858,5191.0,0.0
35.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,0.0
54.0,4.0,1.0,6.0,0.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0.0
27.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0,4.0,3.0,4.0,1.0,1.4,94.465,-41.8,4.961,5228.1,0.0
51.0,4.0,1.0,6.0,1.0,0.0,2.0,1.0,6.0,2.0,2.0,1.0,1.1,93.994,-36.4,4.86,5191.0,0.0
37.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,7.0,0.0,2.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,0.0
38.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,2.0,-1.8,92.893,-46.2,1.266,5099.1,0.0
38.0,7.0,1.0,6.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.0
36.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.0
44.0,9.0,2.0,5.0,0.0,2.0,2.0,1.0,6.0,3.0,2.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.0
35.0,9.0,0.0,5.0,0.0,2.0,2.0,0.0,4.0,4.0,1.0,1.0,-1.7,94.055,-39.8,0.739,4991.6,0.0
51.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,-1.8,93.075,-47.1,1.365,5099.1,0.0
27.0,2.0,1.0,6.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,-1.8,92.893,-46.2,1.299,5099.1,0.0
38.0,9.0,2.0,3.0,0.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.4,94.465,-41.8,4.967,5228.1,0.0
44.0,7.0,1.0,6.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.0
56.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,0.0
54.0,9.0,1.0,6.0,0.0,0.0,0.0,1.0,6.0,4.0,1.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.0
34.0,7.0,1.0,5.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,1.4,93.444,-36.1,4.966,5228.1,0.0
39.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,3.0,4.0,1.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.0
38.0,10.0,1.0,6.0,1.0,0.0,0.0,1.0,6.0,1.0,2.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.0
50.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,6.0,1.0,1.0,1.0,-1.8,92.893,-46.2,1.264,5099.1,0.0
38.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.0
38.0,7.0,1.0,6.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,1.4,94.465,-41.8,4.967,5228.1,0.0
32.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,7.0,2.0,3.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,0.0
29.0,7.0,1.0,3.0,0.0,2.0,0.0,1.0,6.0,3.0,1.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.0
45.0,4.0,1.0,2.0,0.0,2.0,2.0,1.0,6.0,1.0,4.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.0
41.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.4,93.444,-36.1,4.968,5228.1,0.0
44.0,2.0,1.0,6.0,0.0,2.0,0.0,0.0,7.0,0.0,4.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,0.0
42.0,7.0,2.0,3.0,0.0,2.0,0.0,0.0,6.0,3.0,2.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,1.0
35.0,0.0,2.0,6.0,0.0,2.0,0.0,1.0,6.0,1.0,2.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.0
36.0,1.0,2.0,6.0,0.0,2.0,0.0,0.0,7.0,3.0,2.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,0.0
34.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,1.4,93.918,-42.7,4.96,5228.1,1.0
53.0,7.0,1.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.4,93.918,-42.7,4.962,5228.1,1.0
38.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,0.0
28.0,2.0,2.0,5.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,0.0
38.0,1.0,2.0,6.0,0.0,2.0,0.0,0.0,7.0,1.0,2.0,1.0,-0.1,93.2,-42.0,4.191,5195.8,0.0
50.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,3.0,4.0,2.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.0
38.0,9.0,2.0,5.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.0
27.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,-1.7,94.055,-39.8,0.737,4991.6,0.0
29.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,-1.8,92.843,-50.0,1.663,5099.1,1.0
38.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,1.0,-1.8,92.893,-46.2,1.244,5099.1,0.0
48.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,1.4,93.444,-36.1,4.968,5228.1,0.0
40.0,1.0,1.0,6.0,1.0,2.0,0.0,1.0,6.0,4.0,3.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.0
44.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.4,93.918,-42.7,4.962,5228.1,1.0
33.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,3.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,0.0
50.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,0.0
31.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,6.0,3.0,1.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.0
32.0,4.0,2.0,6.0,0.0,2.0,0.0,0.0,7.0,1.0,1.0,1.0,-0.1,93.2,-42.0,4.191,5195.8,0.0
27.0,1.0,0.0,7.0,0.0,2.0,0.0,1.0,6.0,0.0,2.0,1.0,1.1,93.994,-36.4,4.859,5191.0,0.0
38.0,10.0,1.0,6.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.0
38.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,2.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.0
29.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,4.0,3.0,2.0,2.0,-1.7,94.055,-39.8,0.723,4991.6,0.0
27.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.0
34.0,7.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,1.4,94.465,-41.8,4.866,5228.1,0.0
32.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,0.0
31.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,-1.7,94.027,-38.3,0.898,4991.6,0.0
46.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,-1.8,93.075,-47.1,1.365,5099.1,0.0
38.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.0
38.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,0.0
30.0,8.0,2.0,5.0,0.0,2.0,0.0,1.0,9.0,1.0,3.0,1.0,-1.1,94.199,-37.5,0.879,4963.6,0.0
37.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,1.0,1.1,93.994,-36.4,4.859,5191.0,0.0
39.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,0.0
38.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,6.0,2.0,4.0,0.0,-1.8,93.876,-40.0,0.692,5008.7,0.0
32.0,7.0,2.0,6.0,0.0,0.0,2.0,0.0,6.0,0.0,3.0,1.0,-1.8,93.876,-40.0,0.699,5008.7,1.0
38.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.4,93.444,-36.1,4.968,5228.1,0.0
27.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,0.0
46.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,-1.8,93.075,-47.1,1.445,5099.1,0.0
58.0,6.0,0.0,6.0,0.0,2.0,0.0,1.0,4.0,2.0,1.0,1.0,1.4,94.465,-41.8,4.961,5228.1,0.0
34.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,-1.8,92.843,-50.0,1.726,5099.1,1.0
37.0,9.0,1.0,2.0,1.0,2.0,0.0,1.0,6.0,1.0,3.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.0
38.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.4,93.918,-42.7,4.961,5228.1,1.0
35.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0.0
31.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,-2.9,92.963,-40.8,1.268,5076.2,0.0
37.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,6.0,3.0,3.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,0.0
38.0,9.0,1.0,6.0,0.0,2.0,0.0,1.0,4.0,2.0,1.0,1.0,1.4,94.465,-41.8,4.958,5228.1,0.0
54.0,6.0,1.0,6.0,0.0,0.0,2.0,0.0,6.0,3.0,1.0,1.0,-1.8,92.893,-46.2,1.344,5099.1,0.0
33.0,0.0,2.0,6.0,1.0,2.0,0.0,0.0,1.0,4.0,3.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.0
47.0,9.0,1.0,7.0,1.0,2.0,0.0,0.0,7.0,0.0,1.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,0.0
44.0,10.0,1.0,3.0,0.0,2.0,0.0,0.0,6.0,3.0,1.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,0.0
36.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,6.0,2.0,3.0,1.0,1.1,93.994,-36.4,4.86,5191.0,0.0
40.0,7.0,2.0,3.0,1.0,0.0,0.0,0.0,7.0,0.0,3.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,0.0
42.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,0.0
38.0,9.0,0.0,5.0,0.0,2.0,2.0,1.0,6.0,0.0,3.0,1.0,1.1,93.994,-36.4,4.864,5191.0,0.0
41.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,0.0
36.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.0
52.0,9.0,2.0,6.0,1.0,0.0,0.0,1.0,6.0,2.0,4.0,1.0,1.1,93.994,-36.4,4.86,5191.0,0.0
38.0,9.0,1.0,6.0,1.0,2.0,2.0,1.0,6.0,2.0,3.0,1.0,1.1,93.994,-36.4,4.859,5191.0,0.0
45.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,4.0,1.0,1.0,1.1,93.994,-36.4,4.858,5191.0,0.0
38.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,6.0,2.0,2.0,1.0,1.1,93.994,-36.4,4.86,5191.0,0.0
38.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,-1.8,93.075,-47.1,1.41,5099.1,0.0
41.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,6.0,2.0,3.0,0.0,-1.8,92.893,-46.2,1.327,5099.1,0.0
38.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,1.0,-2.9,92.469,-33.6,0.908,5076.2,0.0
38.0,4.0,1.0,6.0,0.0,0.0,2.0,0.0,3.0,4.0,2.0,1.0,1.4,93.918,-42.7,4.963,5228.1,0.0
48.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,0.0
58.0,10.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,2.0,4.0,1.0,-1.8,92.843,-50.0,1.538,5099.1,0.0
25.0,9.0,2.0,6.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,1.1,93.994,-36.4,4.855,5191.0,1.0
42.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,4.0,2.0,1.0,-3.0,92.713,-33.0,0.721,5023.5,0.0
38.0,3.0,1.0,6.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.4,93.918,-42.7,4.96,5228.1,1.0
32.0,9.0,0.0,5.0,0.0,2.0,2.0,0.0,5.0,3.0,1.0,1.0,-1.8,92.843,-50.0,1.556,5099.1,0.0
38.0,2.0,1.0,6.0,0.0,2.0,2.0,1.0,6.0,2.0,2.0,1.0,1.1,93.994,-36.4,4.855,5191.0,0.0
36.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,1.0,1.4,93.918,-42.7,4.958,5228.1,0.0
40.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.4,94.465,-41.8,4.865,5228.1,0.0
38.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,1.1,93.994,-36.4,4.859,5191.0,0.0
40.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.0
33.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,3.0,5.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.0
38.0,1.0,1.0,6.0,0.0,0.0,2.0,1.0,6.0,1.0,1.0,0.0,-1.8,92.893,-46.2,1.299,5099.1,0.0
24.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0,1.4,93.918,-42.7,4.957,5228.1,0.0
32.0,1.0,1.0,6.0,0.0,0.0,2.0,1.0,6.0,3.0,1.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.0
58.0,9.0,0.0,5.0,1.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.0
26.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,1.0,-1.8,92.893,-46.2,1.27,5099.1,0.0
46.0,1.0,1.0,7.0,1.0,2.0,0.0,1.0,6.0,3.0,2.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.0
39.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-1.8,93.075,-47.1,1.483,5099.1,0.0
33.0,9.0,1.0,6.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,1.4,93.444,-36.1,4.966,5228.1,1.0
49.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,4.0,1.0,1.4,94.465,-41.8,4.961,5228.1,0.0
37.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.0
28.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,4.0,2.0,1.0,0.0,-2.9,92.963,-40.8,1.26,5076.2,0.0
48.0,7.0,2.0,3.0,1.0,0.0,2.0,1.0,4.0,3.0,5.0,1.0,1.4,94.465,-41.8,4.864,5228.1,0.0
33.0,5.0,1.0,3.0,0.0,2.0,0.0,0.0,6.0,3.0,3.0,1.0,-1.8,92.893,-46.2,1.344,5099.1,0.0
38.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,7.0,2.0,3.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,0.0
57.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.0
49.0,1.0,1.0,6.0,0.0,2.0,0.0,1.0,6.0,4.0,3.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.0
42.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.0
38.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,0.0
29.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,0.0
35.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,4.0,3.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.0
38.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.0
32.0,6.0,2.0,3.0,0.0,2.0,2.0,0.0,6.0,0.0,3.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0.0
34.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,-1.1,94.199,-37.5,0.879,4963.6,0.0
41.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,1.0
29.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0.0
30.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.4,93.444,-36.1,4.97,5228.1,1.0
32.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,0.0
51.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,1.0,1.1,93.994,-36.4,4.86,5191.0,0.0
45.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,6.0,3.0,2.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.0
38.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,6.0,2.0,1.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,0.0
43.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,-1.8,93.075,-47.1,1.415,5099.1,0.0
38.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,6.0,1.0,1.0,1.0,-1.8,92.893,-46.2,1.244,5099.1,0.0
55.0,5.0,1.0,6.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.0
26.0,0.0,2.0,6.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,1.4,93.918,-42.7,4.958,5228.1,0.0
28.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.4,94.465,-41.8,4.947,5228.1,0.0
38.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,1.4,93.918,-42.7,4.959,5228.1,0.0
20.0,8.0,2.0,6.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,1.0,-2.9,92.201,-31.4,0.884,5076.2,0.0
43.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,1.0,1.4,93.918,-42.7,4.957,5228.1,0.0
28.0,7.0,2.0,6.0,0.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0.0
41.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,1.0,1.4,94.465,-41.8,4.866,5228.1,0.0
49.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,4.0,3.0,5.0,1.0,1.4,94.465,-41.8,4.864,5228.1,0.0
38.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,9.0,2.0,1.0,0.0,-1.1,94.199,-37.5,0.881,4963.6,0.0
33.0,10.0,1.0,2.0,0.0,2.0,0.0,1.0,6.0,4.0,3.0,1.0,1.1,93.994,-36.4,4.858,5191.0,0.0
38.0,1.0,1.0,6.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.4,93.444,-36.1,4.966,5228.1,0.0
50.0,0.0,2.0,6.0,0.0,2.0,2.0,0.0,7.0,2.0,2.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,0.0
38.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.0
38.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,-2.9,92.963,-40.8,1.262,5076.2,0.0
36.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,6.0,3.0,2.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.0
59.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,2.0,-1.1,94.767,-50.8,1.05,4963.6,0.0
38.0,9.0,1.0,5.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.0
38.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,6.0,4.0,1.0,1.0,1.1,93.994,-36.4,4.859,5191.0,1.0
35.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.4,93.918,-42.7,4.962,5228.1,1.0
31.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.0
43.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,1.4,93.444,-36.1,4.963,5228.1,0.0
38.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,1.0,-3.4,92.379,-29.8,0.788,5017.5,0.0
36.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,-1.1,94.767,-50.8,1.046,4963.6,0.0
50.0,9.0,1.0,6.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.0
38.0,9.0,2.0,6.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,1.4,93.444,-36.1,4.964,5228.1,0.0
54.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,1.4,94.465,-41.8,4.866,5228.1,1.0
43.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,4.0,2.0,1.0,1.4,93.918,-42.7,4.957,5228.1,0.0
40.0,1.0,1.0,6.0,1.0,2.0,0.0,0.0,3.0,1.0,3.0,1.0,1.4,93.918,-42.7,4.962,5228.1,0.0
38.0,0.0,2.0,6.0,0.0,2.0,2.0,0.0,3.0,3.0,1.0,1.0,1.4,93.918,-42.7,4.961,5228.1,0.0
38.0,7.0,2.0,7.0,0.0,2.0,0.0,0.0,4.0,3.0,2.0,0.0,-1.7,94.055,-39.8,0.702,4991.6,1.0
47.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,7.0,2.0,3.0,1.0,-0.1,93.2,-42.0,4.153,5195.8,0.0
36.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,-2.9,92.963,-40.8,1.099,5076.2,0.0
39.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,6.0,2.0,2.0,1.0,1.1,93.994,-36.4,4.86,5191.0,1.0
38.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,6.0,3.0,2.0,1.0,1.1,93.994,-36.4,4.857,5191.0,0.0
23.0,7.0,2.0,6.0,0.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,1.4,93.918,-42.7,4.96,5228.1,0.0
39.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,6.0,3.0,4.0,1.0,1.1,93.994,-36.4,4.856,5191.0,0.0
53.0,9.0,1.0,5.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,0.0
32.0,7.0,1.0,3.0,0.0,2.0,0.0,1.0,6.0,4.0,2.0,1.0,-1.8,92.893,-46.2,1.27,5099.1,0.0
38.0,9.0,2.0,6.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,1.4,93.444,-36.1,4.966,5228.1,0.0
